project_id,sov_line_id,line_number,sov_description,scheduled_value,total_billed,pct_complete,balance_to_finish,application_number,period_end,completion_stage,overbilled_flag
PRJ-2021-294,PRJ-2021-294-SOV-01,1,General Conditions & Project Management,673900,673900,100.0,0.0,20,2022-10-19,Complete (100%),False
PRJ-2020-179,PRJ-2020-179-SOV-01,1,General Conditions & Project Management,1588400,1588400,100.0,0.0,20,2021-10-30,Complete (100%),False
PRJ-2019-153,PRJ-2019-153-SOV-15,15,Closeout Documentation & Training,88800,86800,97.7,2000.0,20,2020-09-27,Near complete (75–99%),False
PRJ-2019-153,PRJ-2019-153-SOV-14,14,Startup & Commissioning Support,100300,98200,97.9,2100.0,20,2020-09-27,Near complete (75–99%),False
PRJ-2021-264,PRJ-2021-264-SOV-01,1,General Conditions & Project Management,1361000,1361000,100.0,0.0,20,2022-11-07,Complete (100%),False
PRJ-2021-264,PRJ-2021-264-SOV-02,2,Submittals & Engineering,456900,456900,100.0,0.0,20,2022-11-07,Complete (100%),False
PRJ-2018-019,PRJ-2018-019-SOV-02,2,Submittals & Engineering,476000,476000,100.0,0.0,20,2019-11-17,Complete (100%),False
PRJ-2019-119,PRJ-2019-119-SOV-14,14,Startup & Commissioning Support,409900,400000,97.6,9900.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2021-292,PRJ-2021-292-SOV-01,1,General Conditions & Project Management,1098500,1098500,100.0,0.0,19,2022-07-24,Complete (100%),False
PRJ-2022-349,PRJ-2022-349-SOV-05,5,Piping - Hydronic Systems,2352100,2349700,99.9,2400.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-06,6,Piping - Refrigerant,1198900,1198300,99.9,600.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-15,15,Closeout Documentation & Training,268900,262300,97.5,6600.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",643500,629300,97.8,14200.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-12,12,Insulation,1011500,986200,97.5,25300.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-11,11,Controls - Programming & Commissioning,720800,701900,97.4,18900.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-10,10,Controls - DDC/BAS Installation,1213700,1182600,97.4,31100.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-03,3,Ductwork - Fabrication,2324200,2317400,99.7,6800.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-04,4,Ductwork - Installation,2670700,2665000,99.8,5700.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-07,7,Equipment - RTUs/AHUs,3152200,3142700,99.7,9500.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-08,8,Equipment - Chillers/Boilers,2599800,2592500,99.7,7300.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2019-154,PRJ-2019-154-SOV-02,2,Submittals & Engineering,223600,223600,100.0,0.0,19,2020-07-27,Complete (100%),False
PRJ-2022-349,PRJ-2022-349-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1721300,1719700,99.9,1600.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-10,10,Controls - DDC/BAS Installation,1621700,1582900,97.6,38800.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-12,12,Insulation,929900,905500,97.4,24400.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",440200,430700,97.8,9500.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-14,14,Startup & Commissioning Support,515900,503300,97.6,12600.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-15,15,Closeout Documentation & Training,205800,201000,97.7,4800.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2022-349,PRJ-2022-349-SOV-11,11,Controls - Programming & Commissioning,906400,883500,97.5,22900.0,19,2023-10-16,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-06,6,Piping - Refrigerant,1393400,1390500,99.8,2900.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-07,7,Equipment - RTUs/AHUs,2980400,2976500,99.9,3900.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-08,8,Equipment - Chillers/Boilers,2409400,2406500,99.9,2900.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1624300,1621700,99.8,2600.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-10,10,Controls - DDC/BAS Installation,2425100,2361800,97.4,63300.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-11,11,Controls - Programming & Commissioning,999100,974900,97.6,24200.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-12,12,Insulation,1219800,1190600,97.6,29200.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",971600,949400,97.7,22200.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-14,14,Startup & Commissioning Support,662400,647000,97.7,15400.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-15,15,Closeout Documentation & Training,382500,373600,97.7,8900.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2018-006,PRJ-2018-006-SOV-11,11,Controls - Programming & Commissioning,431200,420200,97.4,11000.0,19,2019-09-05,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-15,15,Closeout Documentation & Training,183600,179600,97.8,4000.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-14,14,Startup & Commissioning Support,290900,284300,97.7,6600.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",376200,368300,97.9,7900.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-12,12,Insulation,721500,702900,97.4,18600.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-11,11,Controls - Programming & Commissioning,470500,459400,97.6,11100.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-10,10,Controls - DDC/BAS Installation,1250200,1218100,97.4,32100.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-09,9,Equipment - Terminal Units (VAV/FCU),900700,898300,99.7,2400.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-08,8,Equipment - Chillers/Boilers,1410000,1408000,99.9,2000.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-07,7,Equipment - RTUs/AHUs,1578600,1575400,99.8,3200.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-06,6,Piping - Refrigerant,891400,890600,99.9,800.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-05,5,Piping - Hydronic Systems,1102500,1100100,99.8,2400.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2018-006,PRJ-2018-006-SOV-15,15,Closeout Documentation & Training,120000,117400,97.8,2600.0,19,2019-09-05,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-03,3,Ductwork - Fabrication,1184000,1181400,99.8,2600.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-04,4,Ductwork - Installation,1655900,1652200,99.8,3700.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-05,5,Piping - Hydronic Systems,1591200,1586300,99.7,4900.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-04,4,Ductwork - Installation,1646600,1645700,99.9,900.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2021-244,PRJ-2021-244-SOV-03,3,Ductwork - Fabrication,1439300,1438200,99.9,1100.0,19,2022-08-22,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-03,3,Ductwork - Fabrication,510100,508500,99.7,1600.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2018-006,PRJ-2018-006-SOV-12,12,Insulation,550900,537100,97.5,13800.0,19,2019-09-05,Near complete (75–99%),False
PRJ-2018-006,PRJ-2018-006-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",237000,231400,97.6,5600.0,19,2019-09-05,Near complete (75–99%),False
PRJ-2018-006,PRJ-2018-006-SOV-14,14,Startup & Commissioning Support,254000,248300,97.8,5700.0,19,2019-09-05,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-04,4,Ductwork - Installation,690600,688700,99.7,1900.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-15,15,Closeout Documentation & Training,102300,99900,97.7,2400.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-14,14,Startup & Commissioning Support,176400,172200,97.6,4200.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",228300,223200,97.8,5100.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-12,12,Insulation,257000,250900,97.6,6100.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-11,11,Controls - Programming & Commissioning,303600,296500,97.7,7100.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-10,10,Controls - DDC/BAS Installation,544900,531200,97.5,13700.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-09,9,Equipment - Terminal Units (VAV/FCU),459300,458100,99.7,1200.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-08,8,Equipment - Chillers/Boilers,544500,544200,99.9,300.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-07,7,Equipment - RTUs/AHUs,1021900,1021200,99.9,700.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-06,6,Piping - Refrigerant,402100,401200,99.8,900.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2019-098,PRJ-2019-098-SOV-05,5,Piping - Hydronic Systems,695500,695100,99.9,400.0,19,2020-07-31,Near complete (75–99%),False
PRJ-2020-179,PRJ-2020-179-SOV-02,2,Submittals & Engineering,763800,763800,100.0,0.0,19,2021-09-30,Complete (100%),False
PRJ-2021-257,PRJ-2021-257-SOV-02,2,Submittals & Engineering,776300,776300,100.0,0.0,19,2022-09-05,Complete (100%),False
PRJ-2019-159,PRJ-2019-159-SOV-04,4,Ductwork - Installation,2311300,2305500,99.7,5800.0,19,2020-08-18,Near complete (75–99%),False
PRJ-2018-049,PRJ-2018-049-SOV-15,15,Closeout Documentation & Training,82200,80400,97.8,1800.0,19,2019-08-10,Near complete (75–99%),False
PRJ-2019-159,PRJ-2019-159-SOV-03,3,Ductwork - Fabrication,1942300,1938800,99.8,3500.0,19,2020-08-18,Near complete (75–99%),False
PRJ-2019-159,PRJ-2019-159-SOV-05,5,Piping - Hydronic Systems,1769700,1766400,99.8,3300.0,19,2020-08-18,Near complete (75–99%),False
PRJ-2019-159,PRJ-2019-159-SOV-06,6,Piping - Refrigerant,697400,696800,99.9,600.0,19,2020-08-18,Near complete (75–99%),False
PRJ-2019-159,PRJ-2019-159-SOV-07,7,Equipment - RTUs/AHUs,2176600,2170800,99.7,5800.0,19,2020-08-18,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-05,5,Piping - Hydronic Systems,1719600,1714200,99.7,5400.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-04,4,Ductwork - Installation,2448200,2444100,99.8,4100.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-07,7,Equipment - RTUs/AHUs,1902800,1899200,99.8,3600.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-03,3,Ductwork - Fabrication,2076700,2071100,99.7,5600.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-08,8,Equipment - Chillers/Boilers,1163100,1161200,99.8,1900.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1092200,1090600,99.9,1600.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-10,10,Controls - DDC/BAS Installation,1158700,1131700,97.7,27000.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-11,11,Controls - Programming & Commissioning,582800,568700,97.6,14100.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-12,12,Insulation,841500,820600,97.5,20900.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",371300,363500,97.9,7800.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-14,14,Startup & Commissioning Support,407700,399200,97.9,8500.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-15,15,Closeout Documentation & Training,167200,163300,97.7,3900.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-06,6,Piping - Refrigerant,858200,856300,99.8,1900.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-07,7,Equipment - RTUs/AHUs,2820400,2811600,99.7,8800.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-08,8,Equipment - Chillers/Boilers,1989700,1985500,99.8,4200.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2019-119,PRJ-2019-119-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1727200,1725900,99.9,1300.0,19,2020-08-22,Near complete (75–99%),False
PRJ-2021-274,PRJ-2021-274-SOV-06,6,Piping - Refrigerant,909800,908600,99.9,1200.0,19,2022-10-06,Near complete (75–99%),False
PRJ-2018-027,PRJ-2018-027-SOV-02,2,Submittals & Engineering,501200,501200,100.0,0.0,19,2019-09-20,Complete (100%),False
PRJ-2020-216,PRJ-2020-216-SOV-03,3,Ductwork - Fabrication,4422300,4416100,99.9,6200.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-04,4,Ductwork - Installation,6801100,6781600,99.7,19500.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-05,5,Piping - Hydronic Systems,5940200,5925600,99.8,14600.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-06,6,Piping - Refrigerant,2666700,2664100,99.9,2600.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-07,7,Equipment - RTUs/AHUs,6428000,6421900,99.9,6100.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-08,8,Equipment - Chillers/Boilers,5194100,5183900,99.8,10200.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-09,9,Equipment - Terminal Units (VAV/FCU),3061400,3058000,99.9,3400.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-10,10,Controls - DDC/BAS Installation,3248100,3172300,97.7,75800.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-11,11,Controls - Programming & Commissioning,2451300,2393600,97.6,57700.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-12,12,Insulation,2090200,2038400,97.5,51800.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",1243500,1216800,97.9,26700.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-14,14,Startup & Commissioning Support,1247300,1220200,97.8,27100.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-216,PRJ-2020-216-SOV-15,15,Closeout Documentation & Training,982500,961700,97.9,20800.0,19,2021-09-05,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-15,15,Closeout Documentation & Training,286300,280100,97.8,6200.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-14,14,Startup & Commissioning Support,695200,679700,97.8,15500.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-07,7,Equipment - RTUs/AHUs,4755500,4747500,99.8,8000.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-08,8,Equipment - Chillers/Boilers,2693700,2686300,99.7,7400.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-09,9,Equipment - Terminal Units (VAV/FCU),1768100,1766900,99.9,1200.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-10,10,Controls - DDC/BAS Installation,2658500,2593600,97.6,64900.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-11,11,Controls - Programming & Commissioning,1286600,1254100,97.5,32500.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-12,12,Insulation,1486000,1451600,97.7,34400.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",741700,725900,97.9,15800.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-07,7,Equipment - RTUs/AHUs,1138100,1135200,99.7,2900.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-06,6,Piping - Refrigerant,1577100,1572000,99.7,5100.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-07,7,Equipment - RTUs/AHUs,4032000,4026800,99.9,5200.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-08,8,Equipment - Chillers/Boilers,2652000,2646400,99.8,5600.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-09,9,Equipment - Terminal Units (VAV/FCU),2205000,2202100,99.9,2900.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-10,10,Controls - DDC/BAS Installation,2768600,2699000,97.5,69600.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-11,11,Controls - Programming & Commissioning,1297300,1265900,97.6,31400.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-12,12,Insulation,1415600,1378800,97.4,36800.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2021-295,PRJ-2021-295-SOV-01,1,General Conditions & Project Management,559800,559800,100.0,0.0,19,2022-09-05,Complete (100%),False
PRJ-2021-295,PRJ-2021-295-SOV-02,2,Submittals & Engineering,196300,196300,100.0,0.0,19,2022-09-05,Complete (100%),False
PRJ-2020-182,PRJ-2020-182-SOV-03,3,Ductwork - Fabrication,710500,710100,99.9,400.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-04,4,Ductwork - Installation,756300,754400,99.7,1900.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-05,5,Piping - Hydronic Systems,637100,636600,99.9,500.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-05,5,Piping - Hydronic Systems,2565800,2560400,99.8,5400.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2021-291,PRJ-2021-291-SOV-03,3,Ductwork - Fabrication,2862300,2854000,99.7,8300.0,19,2022-09-07,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-04,4,Ductwork - Installation,3084900,3075200,99.7,9700.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-03,3,Ductwork - Fabrication,3379100,3373200,99.8,5900.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-06,6,Piping - Refrigerant,377700,376600,99.7,1100.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-08,8,Equipment - Chillers/Boilers,1000500,997700,99.7,2800.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-09,9,Equipment - Terminal Units (VAV/FCU),571100,570200,99.8,900.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-03,3,Ductwork - Fabrication,2743600,2736100,99.7,7500.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-04,4,Ductwork - Installation,3101100,3098300,99.9,2800.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-05,5,Piping - Hydronic Systems,3066600,3061400,99.8,5200.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-176,PRJ-2020-176-SOV-06,6,Piping - Refrigerant,1873900,1870300,99.8,3600.0,19,2021-09-22,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-10,10,Controls - DDC/BAS Installation,462100,450700,97.5,11400.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-11,11,Controls - Programming & Commissioning,267000,260700,97.6,6300.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-12,12,Insulation,420900,410800,97.6,10100.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",166600,163100,97.9,3500.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-14,14,Startup & Commissioning Support,149200,145800,97.7,3400.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2020-182,PRJ-2020-182-SOV-15,15,Closeout Documentation & Training,71700,70200,97.9,1500.0,19,2021-10-08,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-13,13,"Testing, Adjusting & Balancing (TAB)",699000,682400,97.6,16600.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-14,14,Startup & Commissioning Support,598000,585300,97.9,12700.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-002,PRJ-2018-002-SOV-15,15,Closeout Documentation & Training,470600,459500,97.6,11100.0,19,2019-07-31,Near complete (75–99%),False
PRJ-2018-006,PRJ-2018-006-SOV-06,6,Piping - Refrigerant,602600,601900,99.9,700.0,19,2019-09-05,Near complete (75–99%),False
