project_id,sov_line_id,actual_labor_cost,total_hours,total_ot_hours,worker_count,ot_ratio_pct,actual_material_cost,delivery_count,partial_deliveries,partial_shipment_rate_pct,total_actual_cost,estimated_labor_cost,estimated_material_cost,total_budget,cost_variance_usd,cost_variance_pct
PRJ-2018-034,PRJ-2018-034-SOV-11,283649.56,3214.0,186.0,376.0,5.79,250451.4,3.0,0.0,0.0,534100.96,364400.0,225500.0,589900.0,55799.04000000004,9.46
PRJ-2018-034,PRJ-2018-034-SOV-12,203078.27,2440.0,148.0,291.0,6.07,266212.18,6.0,2.0,33.33,469290.44999999995,554800.0,0.0,554800.0,85509.55000000005,15.41
PRJ-2018-034,PRJ-2018-034-SOV-13,62129.479999999996,704.0,38.0,86.0,5.4,0.0,,,,62129.479999999996,412700.0,0.0,412700.0,350570.52,84.95
PRJ-2018-034,PRJ-2018-034-SOV-14,75553.83,864.0,58.0,103.0,6.71,0.0,,,,75553.83,216400.0,133200.0,349600.0,274046.17,78.39
PRJ-2018-034,PRJ-2018-034-SOV-15,54246.909999999996,652.0,24.0,81.0,3.68,0.0,,,,54246.909999999996,120000.0,63900.0,183900.0,129653.09,70.5
PRJ-2018-034,PRJ-2018-034-SOV-19,0.0,,,,,615318.36,1.0,0.0,0.0,615318.36,,,,,
PRJ-2018-035,PRJ-2018-035-SOV-01,276311.38,3122.0,198.0,360.0,6.34,0.0,,,,276311.38,507200.0,211000.0,718200.0,441888.62,61.53
PRJ-2018-035,PRJ-2018-035-SOV-02,93363.48,1034.0,56.0,123.0,5.42,0.0,,,,93363.48,281700.0,132100.0,413800.0,320436.52,77.44
PRJ-2018-035,PRJ-2018-035-SOV-03,122263.17,1440.0,70.0,173.0,4.86,423335.31,8.0,1.0,12.5,545598.48,743500.0,427500.0,1171000.0,625401.52,53.41
PRJ-2018-035,PRJ-2018-035-SOV-04,119168.38999999998,1428.0,90.0,168.0,6.3,464627.48,6.0,3.0,50.0,583795.87,797200.0,469200.0,1266400.0,682604.13,53.9
PRJ-2018-035,PRJ-2018-035-SOV-05,133653.28999999998,1532.0,94.0,181.0,6.14,523198.46,6.0,1.0,16.67,656851.75,684600.0,528400.0,1213000.0,556148.25,45.85
PRJ-2018-035,PRJ-2018-035-SOV-06,59832.979999999996,716.0,60.0,83.0,8.38,218569.16999999998,3.0,0.0,0.0,278402.14999999997,391200.0,220700.0,611900.0,333497.85000000003,54.5
PRJ-2018-035,PRJ-2018-035-SOV-07,51569.92,568.0,30.0,67.0,5.28,1430242.43,8.0,1.0,12.5,1481812.3499999999,390500.0,0.0,390500.0,-1091312.3499999999,-279.47
PRJ-2018-035,PRJ-2018-035-SOV-08,61150.689999999995,738.0,26.0,90.0,3.52,797377.77,6.0,1.0,16.67,858528.46,217100.0,0.0,217100.0,-641428.46,-295.45
PRJ-2018-035,PRJ-2018-035-SOV-09,119989.77999999998,1350.0,70.0,162.0,5.19,625350.39,4.0,1.0,25.0,745340.17,140600.0,0.0,140600.0,-604740.17,-430.11
PRJ-2018-035,PRJ-2018-035-SOV-10,61910.10999999999,704.0,52.0,83.0,7.39,254766.4,3.0,0.0,0.0,316676.51,590100.0,257300.0,847400.0,530723.49,62.63
PRJ-2018-035,PRJ-2018-035-SOV-11,86829.12999999999,1036.0,58.0,123.0,5.6,205810.28,4.0,0.0,0.0,292639.41,368500.0,207800.0,576300.0,283660.59,49.22
PRJ-2018-035,PRJ-2018-035-SOV-12,62525.28,772.0,38.0,94.0,4.92,213658.39,3.0,0.0,0.0,276183.67000000004,476300.0,0.0,476300.0,200116.32999999996,42.01
PRJ-2018-035,PRJ-2018-035-SOV-13,24786.78,284.0,10.0,34.0,3.52,0.0,,,,24786.78,181600.0,0.0,181600.0,156813.22,86.35
PRJ-2018-035,PRJ-2018-035-SOV-14,20739.55,244.0,12.0,30.0,4.92,0.0,,,,20739.55,227500.0,92200.0,319700.0,298960.45,93.51
PRJ-2018-035,PRJ-2018-035-SOV-15,24389.6,296.0,12.0,35.0,4.05,0.0,,,,24389.6,77500.0,39700.0,117200.0,92810.4,79.19
PRJ-2018-035,PRJ-2018-035-SOV-19,0.0,,,,,31424.62,1.0,0.0,0.0,31424.62,,,,,
PRJ-2018-036,PRJ-2018-036-SOV-01,278315.06,3306.0,154.0,394.0,4.66,0.0,,,,278315.06,1242800.0,630400.0,1873200.0,1594884.94,85.14
PRJ-2018-036,PRJ-2018-036-SOV-02,112164.81999999999,1328.0,92.0,155.0,6.93,0.0,,,,112164.81999999999,490200.0,291000.0,781200.0,669035.18,85.64
PRJ-2018-036,PRJ-2018-036-SOV-03,129234.34999999999,1506.0,66.0,183.0,4.38,1243809.02,4.0,0.0,0.0,1373043.37,1875700.0,1185400.0,3061100.0,1688056.63,55.15
PRJ-2018-036,PRJ-2018-036-SOV-04,148062.66,1738.0,112.0,204.0,6.44,1390483.72,7.0,2.0,28.57,1538546.38,2134400.0,1325200.0,3459600.0,1921053.62,55.53
PRJ-2018-036,PRJ-2018-036-SOV-05,137610.36,1580.0,88.0,187.0,5.57,945679.0499999999,3.0,2.0,66.67,1083289.41,1316400.0,901300.0,2217700.0,1134410.59,51.15
PRJ-2018-036,PRJ-2018-036-SOV-06,70548.43,814.0,30.0,101.0,3.69,528256.04,6.0,0.0,0.0,598804.47,1206000.0,503400.0,1709400.0,1110595.53,64.97
PRJ-2018-036,PRJ-2018-036-SOV-07,69842.01999999999,772.0,36.0,93.0,4.66,3050312.16,5.0,1.0,20.0,3120154.18,1090800.0,0.0,1090800.0,-2029354.1800000002,-186.04
PRJ-2018-036,PRJ-2018-036-SOV-08,66750.98999999999,742.0,54.0,88.0,7.28,2329728.27,3.0,0.0,0.0,2396479.26,807400.0,0.0,807400.0,-1589079.2599999998,-196.81
PRJ-2018-036,PRJ-2018-036-SOV-09,144749.94999999998,1670.0,86.0,199.0,5.15,1367691.22,5.0,0.0,0.0,1512441.17,389300.0,0.0,389300.0,-1123141.17,-288.5
PRJ-2018-036,PRJ-2018-036-SOV-10,96564.62,1080.0,50.0,128.0,4.63,1079724.12,4.0,1.0,25.0,1176288.7400000002,1745000.0,1029000.0,2774000.0,1597711.2599999998,57.6
PRJ-2018-036,PRJ-2018-036-SOV-11,110280.93,1290.0,80.0,152.0,6.2,235865.08000000002,3.0,0.0,0.0,346146.01,595400.0,224800.0,820200.0,474053.99,57.8
PRJ-2018-036,PRJ-2018-036-SOV-12,67145.54,780.0,40.0,94.0,5.13,483199.38,4.0,1.0,25.0,550344.92,952400.0,0.0,952400.0,402055.07999999996,42.21
PRJ-2018-036,PRJ-2018-036-SOV-13,34458.42,394.0,18.0,49.0,4.57,0.0,,,,34458.42,592200.0,0.0,592200.0,557741.58,94.18
PRJ-2018-036,PRJ-2018-036-SOV-14,28171.539999999997,296.0,14.0,36.0,4.73,0.0,,,,28171.539999999997,392200.0,266900.0,659100.0,630928.46,95.73
PRJ-2018-036,PRJ-2018-036-SOV-15,35307.32,390.0,26.0,46.0,6.67,0.0,,,,35307.32,289400.0,155000.0,444400.0,409092.68,92.06
PRJ-2018-036,PRJ-2018-036-SOV-23,0.0,,,,,140261.29,1.0,0.0,0.0,140261.29,,,,,
PRJ-2018-037,PRJ-2018-037-SOV-01,792450.5599999999,9124.0,558.0,1023.0,6.12,0.0,,,,792450.5599999999,1632400.0,762800.0,2395200.0,1602749.44,66.92
PRJ-2018-037,PRJ-2018-037-SOV-02,264267.66,3098.0,158.0,368.0,5.1,0.0,,,,264267.66,448300.0,227100.0,675400.0,411132.34,60.87
PRJ-2018-037,PRJ-2018-037-SOV-03,386505.48,4580.0,202.0,536.0,4.41,1267169.78,7.0,1.0,14.29,1653675.26,1895700.0,1322900.0,3218600.0,1564924.74,48.62
PRJ-2018-037,PRJ-2018-037-SOV-04,383260.75999999995,4414.0,220.0,517.0,4.98,1475701.49,6.0,1.0,16.67,1858962.25,2553400.0,1540600.0,4094000.0,2235037.75,54.59
PRJ-2018-037,PRJ-2018-037-SOV-05,409428.74999999994,4818.0,246.0,551.0,5.11,699813.4500000001,8.0,2.0,25.0,1109242.2,2005800.0,730600.0,2736400.0,1627157.8,59.46
PRJ-2018-037,PRJ-2018-037-SOV-06,207359.74999999997,2400.0,106.0,288.0,4.42,717879.43,6.0,0.0,0.0,925239.18,1629700.0,749400.0,2379100.0,1453860.8199999998,61.11
PRJ-2018-037,PRJ-2018-037-SOV-07,181558.31,2116.0,78.0,260.0,3.69,3539871.49,5.0,2.0,40.0,3721429.8000000003,1151000.0,0.0,1151000.0,-2570429.8000000003,-223.32
PRJ-2018-037,PRJ-2018-037-SOV-08,214676.36,2438.0,116.0,291.0,4.76,3504078.81,3.0,1.0,33.33,3718755.17,895900.0,0.0,895900.0,-2822855.17,-315.09
PRJ-2018-037,PRJ-2018-037-SOV-09,413610.50999999995,4818.0,292.0,557.0,6.06,1681220.92,4.0,1.0,25.0,2094831.43,463500.0,0.0,463500.0,-1631331.43,-351.96
PRJ-2018-037,PRJ-2018-037-SOV-10,219363.28999999998,2538.0,120.0,305.0,4.73,877863.72,6.0,1.0,16.67,1097227.01,1517100.0,916500.0,2433600.0,1336372.99,54.91
PRJ-2018-037,PRJ-2018-037-SOV-11,250886.40999999997,2908.0,136.0,347.0,4.68,343518.9,6.0,2.0,33.33,594405.31,686400.0,358600.0,1045000.0,450594.68999999994,43.12
PRJ-2018-037,PRJ-2018-037-SOV-12,226645.4,2602.0,116.0,308.0,4.46,564559.74,5.0,1.0,20.0,791205.14,1289900.0,0.0,1289900.0,498694.86,38.66
PRJ-2018-037,PRJ-2018-037-SOV-13,52920.81,642.0,22.0,79.0,3.43,0.0,,,,52920.81,673600.0,0.0,673600.0,620679.19,92.14
PRJ-2018-037,PRJ-2018-037-SOV-14,67053.53,800.0,34.0,97.0,4.25,0.0,,,,67053.53,555900.0,272100.0,828000.0,760946.47,91.9
PRJ-2018-037,PRJ-2018-037-SOV-15,74721.11,888.0,36.0,108.0,4.05,0.0,,,,74721.11,394500.0,153900.0,548400.0,473678.89,86.37
PRJ-2018-037,PRJ-2018-037-SOV-17,0.0,,,,,67795.91,1.0,0.0,0.0,67795.91,,,,,
PRJ-2018-037,PRJ-2018-037-SOV-21,0.0,,,,,602555.2,1.0,0.0,0.0,602555.2,,,,,
PRJ-2018-037,PRJ-2018-037-SOV-22,0.0,,,,,48311.46,1.0,0.0,0.0,48311.46,,,,,
PRJ-2018-037,PRJ-2018-037-SOV-24,0.0,,,,,268758.89,1.0,0.0,0.0,268758.89,,,,,
PRJ-2018-038,PRJ-2018-038-SOV-01,235063.88999999998,2724.0,150.0,313.0,5.51,0.0,,,,235063.88999999998,505700.0,222900.0,728600.0,493536.11,67.74
PRJ-2018-038,PRJ-2018-038-SOV-02,90138.01,1092.0,48.0,130.0,4.4,0.0,,,,90138.01,250900.0,154800.0,405700.0,315561.99,77.78
PRJ-2018-038,PRJ-2018-038-SOV-03,109824.71999999999,1228.0,68.0,145.0,5.54,274179.1,6.0,1.0,16.67,384003.81999999995,682800.0,275400.0,958200.0,574196.18,59.92
PRJ-2018-038,PRJ-2018-038-SOV-04,103054.56,1170.0,48.0,141.0,4.1,433859.48,3.0,0.0,0.0,536914.04,730800.0,435900.0,1166700.0,629785.96,53.98
PRJ-2018-038,PRJ-2018-038-SOV-05,102021.92,1162.0,60.0,139.0,5.16,349385.05,3.0,0.0,0.0,451406.97,667500.0,351000.0,1018500.0,567093.03,55.68
PRJ-2018-038,PRJ-2018-038-SOV-06,57203.439999999995,668.0,38.0,78.0,5.69,188652.88,7.0,2.0,28.57,245856.32,369700.0,189500.0,559200.0,313343.68,56.03
PRJ-2018-038,PRJ-2018-038-SOV-07,50383.53,584.0,44.0,68.0,7.53,952784.55,5.0,0.0,0.0,1003168.0800000001,397300.0,0.0,397300.0,-605868.0800000001,-152.5
PRJ-2018-038,PRJ-2018-038-SOV-08,62948.09,722.0,50.0,85.0,6.93,923816.87,7.0,0.0,0.0,986764.96,306200.0,0.0,306200.0,-680564.96,-222.26
PRJ-2018-038,PRJ-2018-038-SOV-09,118614.62999999999,1310.0,82.0,151.0,6.26,565136.5,6.0,1.0,16.67,683751.13,120700.0,0.0,120700.0,-563051.13,-466.49
PRJ-2018-038,PRJ-2018-038-SOV-10,51291.09,612.0,38.0,73.0,6.21,335991.25,7.0,0.0,0.0,387282.33999999997,601000.0,337500.0,938500.0,551217.66,58.73
PRJ-2018-038,PRJ-2018-038-SOV-11,78819.9,948.0,62.0,110.0,6.54,170392.3,8.0,1.0,12.5,249212.19999999998,221700.0,171100.0,392800.0,143587.80000000002,36.55
PRJ-2018-038,PRJ-2018-038-SOV-12,62976.92,716.0,40.0,85.0,5.59,140138.03,7.0,1.0,14.29,203114.95,261100.0,0.0,261100.0,57985.04999999999,22.21
PRJ-2018-038,PRJ-2018-038-SOV-13,25672.749999999996,280.0,16.0,33.0,5.71,0.0,,,,25672.749999999996,188000.0,0.0,188000.0,162327.25,86.34
PRJ-2018-038,PRJ-2018-038-SOV-14,19817.0,246.0,10.0,30.0,4.07,0.0,,,,19817.0,137200.0,85000.0,222200.0,202383.0,91.08
PRJ-2018-038,PRJ-2018-038-SOV-15,22134.309999999998,280.0,16.0,33.0,5.71,0.0,,,,22134.309999999998,71600.0,34100.0,105700.0,83565.69,79.06
PRJ-2018-038,PRJ-2018-038-SOV-16,0.0,,,,,16871.83,1.0,0.0,0.0,16871.83,,,,,
PRJ-2018-038,PRJ-2018-038-SOV-20,0.0,,,,,321.34,1.0,0.0,0.0,321.34,,,,,
PRJ-2018-039,PRJ-2018-039-SOV-01,374759.73,4330.0,234.0,517.0,5.4,0.0,,,,374759.73,214500.0,132100.0,346600.0,-28159.72999999998,-8.12
PRJ-2018-039,PRJ-2018-039-SOV-02,128837.31,1524.0,66.0,185.0,4.33,0.0,,,,128837.31,67800.0,32600.0,100400.0,-28437.309999999998,-28.32
PRJ-2018-039,PRJ-2018-039-SOV-03,170256.83,1952.0,98.0,230.0,5.02,225873.61,8.0,3.0,37.5,396130.43999999994,375600.0,222300.0,597900.0,201769.56000000006,33.75
PRJ-2018-039,PRJ-2018-039-SOV-04,143211.83,1660.0,116.0,197.0,6.99,155678.8,4.0,1.0,25.0,298890.63,327300.0,153200.0,480500.0,181609.37,37.8
PRJ-2018-039,PRJ-2018-039-SOV-05,150847.09999999998,1836.0,86.0,212.0,4.68,154623.81,7.0,0.0,0.0,305470.91,421600.0,152200.0,573800.0,268329.09,46.76
PRJ-2018-039,PRJ-2018-039-SOV-06,86661.36,1014.0,48.0,122.0,4.73,61645.979999999996,4.0,1.0,25.0,148307.34,136000.0,60600.0,196600.0,48292.66,24.56
PRJ-2018-039,PRJ-2018-039-SOV-07,74674.76,876.0,30.0,105.0,3.42,619930.12,4.0,0.0,0.0,694604.88,146300.0,0.0,146300.0,-548304.88,-374.78
PRJ-2018-039,PRJ-2018-039-SOV-08,88164.48,956.0,82.0,111.0,8.58,418691.7,5.0,1.0,20.0,506856.18,108300.0,0.0,108300.0,-398556.18,-368.01
PRJ-2018-039,PRJ-2018-039-SOV-09,177896.56,2082.0,90.0,249.0,4.32,361594.18,3.0,0.0,0.0,539490.74,101900.0,0.0,101900.0,-437590.74,-429.43
PRJ-2018-039,PRJ-2018-039-SOV-10,90763.64,1088.0,52.0,127.0,4.78,137177.27,3.0,0.0,0.0,227940.90999999997,246100.0,135000.0,381100.0,153159.09000000003,40.19
PRJ-2018-039,PRJ-2018-039-SOV-11,136319.47,1550.0,98.0,181.0,6.32,77887.38,6.0,0.0,0.0,214206.85,133700.0,76600.0,210300.0,-3906.850000000006,-1.86
PRJ-2018-039,PRJ-2018-039-SOV-12,105017.42,1178.0,44.0,144.0,3.74,102797.27,6.0,2.0,33.33,207814.69,154200.0,0.0,154200.0,-53614.69,-34.77
PRJ-2018-039,PRJ-2018-039-SOV-13,44090.159999999996,528.0,36.0,62.0,6.82,0.0,,,,44090.159999999996,87400.0,0.0,87400.0,43309.840000000004,49.55
PRJ-2018-039,PRJ-2018-039-SOV-14,36875.28,394.0,18.0,50.0,4.57,0.0,,,,36875.28,77600.0,57200.0,134800.0,97924.72,72.64
PRJ-2018-039,PRJ-2018-039-SOV-15,52585.689999999995,588.0,36.0,71.0,6.12,0.0,,,,52585.689999999995,48900.0,30900.0,79800.0,27214.310000000005,34.1
PRJ-2018-040,PRJ-2018-040-SOV-01,478196.30999999994,5592.0,260.0,657.0,4.65,0.0,,,,478196.30999999994,743700.0,361300.0,1105000.0,626803.6900000001,56.72
PRJ-2018-040,PRJ-2018-040-SOV-02,175653.02,2058.0,102.0,245.0,4.96,0.0,,,,175653.02,316500.0,162500.0,479000.0,303346.98,63.33
PRJ-2018-040,PRJ-2018-040-SOV-03,251812.16999999998,2932.0,156.0,341.0,5.32,903933.1799999999,3.0,0.0,0.0,1155745.3499999999,1423300.0,823800.0,2247100.0,1091354.6500000001,48.57
PRJ-2018-040,PRJ-2018-040-SOV-04,231761.8,2804.0,140.0,333.0,4.99,631917.51,7.0,2.0,28.57,863679.31,1153100.0,575900.0,1729000.0,865320.69,50.05
PRJ-2018-040,PRJ-2018-040-SOV-05,279328.99,3236.0,190.0,378.0,5.87,722161.93,8.0,1.0,12.5,1001490.92,843300.0,658100.0,1501400.0,499909.07999999996,33.3
PRJ-2018-040,PRJ-2018-040-SOV-06,134084.44,1590.0,86.0,191.0,5.41,431598.72,4.0,0.0,0.0,565683.1599999999,749200.0,393300.0,1142500.0,576816.8400000001,50.49
PRJ-2018-040,PRJ-2018-040-SOV-07,129444.68,1490.0,88.0,179.0,5.91,2020199.53,3.0,1.0,33.33,2149644.21,571700.0,0.0,571700.0,-1577944.21,-276.01
PRJ-2018-040,PRJ-2018-040-SOV-08,137321.96,1582.0,88.0,189.0,5.56,1484212.4,4.0,0.0,0.0,1621534.3599999999,317400.0,0.0,317400.0,-1304134.3599999999,-410.88
PRJ-2018-040,PRJ-2018-040-SOV-09,272127.22,3128.0,222.0,359.0,7.1,1431240.8699999999,4.0,0.0,0.0,1703368.0899999999,389900.0,0.0,389900.0,-1313468.0899999999,-336.87
PRJ-2018-040,PRJ-2018-040-SOV-10,142481.49,1668.0,90.0,200.0,5.4,521517.22000000003,7.0,0.0,0.0,663998.71,1167200.0,475300.0,1642500.0,978501.29,59.57
PRJ-2018-040,PRJ-2018-040-SOV-11,171592.15999999997,1998.0,128.0,238.0,6.41,268061.49,7.0,1.0,14.29,439653.64999999997,524200.0,244300.0,768500.0,328846.35000000003,42.79
PRJ-2018-040,PRJ-2018-040-SOV-12,157488.59999999998,1812.0,114.0,211.0,6.29,262064.81,6.0,1.0,16.67,419553.41,490900.0,0.0,490900.0,71346.59000000003,14.53
PRJ-2018-040,PRJ-2018-040-SOV-13,41312.02,468.0,26.0,57.0,5.56,0.0,,,,41312.02,287900.0,0.0,287900.0,246587.98,85.65
PRJ-2018-040,PRJ-2018-040-SOV-14,44235.74,514.0,24.0,62.0,4.67,0.0,,,,44235.74,228600.0,162800.0,391400.0,347164.26,88.7
PRJ-2018-040,PRJ-2018-040-SOV-15,44817.399999999994,500.0,22.0,62.0,4.4,0.0,,,,44817.399999999994,116500.0,74600.0,191100.0,146282.6,76.55
PRJ-2018-040,PRJ-2018-040-SOV-19,0.0,,,,,165878.25,1.0,0.0,0.0,165878.25,,,,,
PRJ-2018-041,PRJ-2018-041-SOV-01,259147.41999999998,2984.0,178.0,348.0,5.97,0.0,,,,259147.41999999998,1489800.0,817800.0,2307600.0,2048452.58,88.77
PRJ-2018-041,PRJ-2018-041-SOV-02,97117.92,1098.0,70.0,129.0,6.38,0.0,,,,97117.92,538200.0,284400.0,822600.0,725482.08,88.19
PRJ-2018-041,PRJ-2018-041-SOV-03,109408.21999999999,1294.0,48.0,155.0,3.71,1542583.24,6.0,0.0,0.0,1651991.46,2150100.0,1440600.0,3590700.0,1938708.54,53.99
PRJ-2018-041,PRJ-2018-041-SOV-04,113699.60999999999,1288.0,98.0,150.0,7.61,1849335.24,8.0,1.0,12.5,1963034.85,2738800.0,1727100.0,4465900.0,2502865.15,56.04
PRJ-2018-041,PRJ-2018-041-SOV-05,113594.59999999999,1302.0,76.0,155.0,5.84,862258.8200000001,3.0,0.0,0.0,975853.42,2107000.0,805300.0,2912300.0,1936446.58,66.49
PRJ-2018-041,PRJ-2018-041-SOV-06,43243.079999999994,522.0,22.0,63.0,4.21,702496.52,7.0,1.0,14.29,745739.6,1134700.0,656000.0,1790700.0,1044960.4,58.35
PRJ-2018-041,PRJ-2018-041-SOV-07,58693.869999999995,658.0,30.0,79.0,4.56,4337238.2299999995,5.0,0.0,0.0,4395932.1,1364600.0,0.0,1364600.0,-3031332.0999999996,-222.14
PRJ-2018-041,PRJ-2018-041-SOV-08,54618.549999999996,646.0,42.0,76.0,6.5,3882636.5,8.0,1.0,12.5,3937255.05,1164200.0,0.0,1164200.0,-2773055.05,-238.19
PRJ-2018-041,PRJ-2018-041-SOV-09,137534.59,1590.0,78.0,187.0,4.91,2991439.67,4.0,2.0,50.0,3128974.26,1005300.0,0.0,1005300.0,-2123674.26,-211.25
PRJ-2018-041,PRJ-2018-041-SOV-10,69741.62,774.0,38.0,94.0,4.91,1429322.73,3.0,1.0,33.33,1499064.35,2096900.0,1334900.0,3431800.0,1932735.65,56.32
PRJ-2018-041,PRJ-2018-041-SOV-11,92758.15999999999,1062.0,56.0,127.0,5.27,377762.29,8.0,1.0,12.5,470520.44999999995,894600.0,352800.0,1247400.0,776879.55,62.28
PRJ-2018-041,PRJ-2018-041-SOV-12,64989.189999999995,770.0,36.0,94.0,4.68,576364.85,7.0,2.0,28.57,641354.0399999999,1032800.0,0.0,1032800.0,391445.9600000001,37.9
PRJ-2018-041,PRJ-2018-041-SOV-13,29754.96,324.0,22.0,39.0,6.79,0.0,,,,29754.96,968200.0,0.0,968200.0,938445.04,96.93
PRJ-2018-041,PRJ-2018-041-SOV-14,22805.84,258.0,12.0,31.0,4.65,0.0,,,,22805.84,625700.0,380200.0,1005900.0,983094.16,97.73
PRJ-2018-041,PRJ-2018-041-SOV-15,32186.69,356.0,22.0,43.0,6.18,0.0,,,,32186.69,392900.0,199400.0,592300.0,560113.31,94.57
PRJ-2018-041,PRJ-2018-041-SOV-22,0.0,,,,,45724.97,1.0,0.0,0.0,45724.97,,,,,
PRJ-2018-041,PRJ-2018-041-SOV-24,0.0,,,,,80588.79,1.0,0.0,0.0,80588.79,,,,,
PRJ-2018-042,PRJ-2018-042-SOV-01,285450.62,3352.0,180.0,395.0,5.37,0.0,,,,285450.62,675400.0,291200.0,966600.0,681149.38,70.47
PRJ-2018-042,PRJ-2018-042-SOV-02,92673.43999999999,1112.0,42.0,136.0,3.78,0.0,,,,92673.43999999999,341600.0,209800.0,551400.0,458726.56,83.19
PRJ-2018-042,PRJ-2018-042-SOV-03,125980.54999999999,1470.0,70.0,174.0,4.76,611052.7,3.0,0.0,0.0,737033.25,835400.0,602400.0,1437800.0,700766.75,48.74
PRJ-2018-042,PRJ-2018-042-SOV-04,129497.99999999999,1478.0,92.0,172.0,6.22,450685.22,6.0,0.0,0.0,580183.22,1277400.0,444300.0,1721700.0,1141516.78,66.3
PRJ-2018-042,PRJ-2018-042-SOV-05,133554.68,1522.0,60.0,184.0,3.94,428019.31,6.0,1.0,16.67,561573.99,794200.0,421900.0,1216100.0,654526.01,53.82
PRJ-2018-042,PRJ-2018-042-SOV-06,64228.78999999999,708.0,36.0,85.0,5.08,353104.39,3.0,1.0,33.33,417333.18,519300.0,348100.0,867400.0,450066.82,51.89
PRJ-2018-042,PRJ-2018-042-SOV-07,62621.659999999996,720.0,18.0,89.0,2.5,1915958.6900000002,3.0,0.0,0.0,1978580.35,614000.0,0.0,614000.0,-1364580.35,-222.24
PRJ-2018-042,PRJ-2018-042-SOV-08,70130.56999999999,784.0,52.0,91.0,6.63,907730.84,4.0,0.0,0.0,977861.4099999999,378500.0,0.0,378500.0,-599361.4099999999,-158.35
PRJ-2018-042,PRJ-2018-042-SOV-09,133280.21,1582.0,60.0,189.0,3.79,799514.0800000001,6.0,1.0,16.67,932794.29,225100.0,0.0,225100.0,-707694.29,-314.39
PRJ-2018-042,PRJ-2018-042-SOV-10,79945.31999999999,884.0,36.0,108.0,4.07,437530.54000000004,3.0,1.0,33.33,517475.86000000004,986300.0,431300.0,1417600.0,900124.1399999999,63.5
PRJ-2018-042,PRJ-2018-042-SOV-11,88119.04,1060.0,56.0,126.0,5.28,206239.74,4.0,1.0,25.0,294358.77999999997,420600.0,203300.0,623900.0,329541.22000000003,52.82
PRJ-2018-042,PRJ-2018-042-SOV-12,72556.22,876.0,42.0,105.0,4.79,342745.83,6.0,0.0,0.0,415302.05000000005,498000.0,0.0,498000.0,82697.94999999995,16.61
PRJ-2018-042,PRJ-2018-042-SOV-13,29083.699999999997,346.0,16.0,41.0,4.62,0.0,,,,29083.699999999997,272000.0,0.0,272000.0,242916.3,89.31
PRJ-2018-042,PRJ-2018-042-SOV-14,32037.079999999998,366.0,14.0,44.0,3.83,0.0,,,,32037.079999999998,200000.0,130100.0,330100.0,298062.92,90.29
PRJ-2018-042,PRJ-2018-042-SOV-15,30534.499999999996,344.0,32.0,39.0,9.3,0.0,,,,30534.499999999996,189300.0,117000.0,306300.0,275765.5,90.03
PRJ-2018-042,PRJ-2018-042-SOV-20,0.0,,,,,228111.61,1.0,0.0,0.0,228111.61,,,,,
PRJ-2018-042,PRJ-2018-042-SOV-23,0.0,,,,,81321.39,1.0,0.0,0.0,81321.39,,,,,
PRJ-2018-043,PRJ-2018-043-SOV-01,481743.83999999997,5598.0,266.0,649.0,4.75,0.0,,,,481743.83999999997,363200.0,222200.0,585400.0,103656.16000000003,17.71
PRJ-2018-043,PRJ-2018-043-SOV-02,138829.11,1664.0,108.0,195.0,6.49,0.0,,,,138829.11,192200.0,82100.0,274300.0,135470.89,49.39
PRJ-2018-043,PRJ-2018-043-SOV-03,254121.97999999998,2924.0,136.0,344.0,4.65,295636.94,3.0,1.0,33.33,549758.9199999999,526700.0,307000.0,833700.0,283941.0800000001,34.06
PRJ-2018-043,PRJ-2018-043-SOV-04,236830.31,2756.0,148.0,326.0,5.37,237076.56,8.0,3.0,37.5,473906.87,574900.0,246200.0,821100.0,347193.13,42.28
PRJ-2018-043,PRJ-2018-043-SOV-05,243325.87,2786.0,126.0,332.0,4.52,167245.43,5.0,0.0,0.0,410571.3,376400.0,173600.0,550000.0,139428.7,25.35
PRJ-2018-043,PRJ-2018-043-SOV-06,139282.52,1532.0,92.0,181.0,6.01,89164.39,5.0,1.0,20.0,228446.90999999997,232500.0,92500.0,325000.0,96553.09000000003,29.71
PRJ-2018-043,PRJ-2018-043-SOV-07,116698.37999999999,1350.0,60.0,160.0,4.44,663801.8999999999,6.0,1.0,16.67,780500.2799999999,193100.0,0.0,193100.0,-587400.2799999999,-304.19
PRJ-2018-043,PRJ-2018-043-SOV-08,126208.34,1426.0,74.0,170.0,5.19,610790.29,8.0,0.0,0.0,736998.63,232200.0,0.0,232200.0,-504798.63,-217.4
PRJ-2018-043,PRJ-2018-043-SOV-09,262663.0,3008.0,172.0,350.0,5.72,495215.44,3.0,1.0,33.33,757878.44,129500.0,0.0,129500.0,-628378.44,-485.23
PRJ-2018-043,PRJ-2018-043-SOV-10,125998.73999999999,1492.0,82.0,174.0,5.5,187610.75,4.0,1.0,25.0,313609.49,266200.0,194800.0,461000.0,147390.51,31.97
PRJ-2018-043,PRJ-2018-043-SOV-11,196063.61,2260.0,126.0,266.0,5.58,89384.67,4.0,0.0,0.0,285448.27999999997,226000.0,92800.0,318800.0,33351.72000000003,10.46
